title,category,content,price,area,address,district,contact_name,phone,image_path,source_url,is_ai
"Cho thuê văn phòng trống 484m2 cực đẹp ở tòa nhà DMT, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ DMT 🌟\n\n📍 Địa chỉ: 484 Đ. 2 Tháng 9, Hoà Cường Nam, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 484 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 11,8 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ DMT\n“Toà nhà cao nhất khu vực đường 2/9 giữa hai cầu Trần Thị Lý và Cầu Tiên Sơn”\n- Toà nhà văn phòng cho thuê quận Hải Châu tại Đà Nẵng – Toà nhà DMT nằm trên trục đường 2 tháng 9 khu vực gần về phía cầu Tuyên Sơn, vị thế có 1 chút không bằng các toà nhà khác ở trung tâm. Tuy nhiên, đây lại là khu vực thích hợp cho các công ty Bất Động Sản có các mảng kinh doanh mở rộng phía Ngũ Hành Sơn hoặc Cẩm Lệ, hoặc các công ty IT cần toà nhà nằm ở nơi không quá đông úc\n- Khu vực xung quanh của toà nhà DMT có trung tâm vui chơi giải trí lớn của Đà Nẵng – Helio, công viên châu Á,… khu vực xung quanh gần đường Xô Viết Nghệ Tĩnh và đường Phan Đăng Lưu có nhiều hàng quán ăn uống, quán cà phê.\n- Toà nhà có phòng họp, hội trường lớn có thể cho các đơn vị thuê bên trong sử dụng và tính phí riêng, đây cũng là một dịch vụ khá tốt cho các công ty BĐS tổ chức các buổi event. Bên cạnh đó với giá thuê văn phòng khá tốt thì đây sẽ là sự lựa chọn rất phù hợp cho các Start-Up tại Đà Nẵng.\n🔹 2. Kết cấu toà nhà DMT\n- Số tầng của toà nhà: 17 tầng\n- Diện tích sàn: 300 m2\n- Diện tích sử dụng sàn văn phòng: 250m2\n- Số tầng hầm: 1 tầng trệt\n- Số thang máy: 2 thang\n🔹 3. Phí dịch vụ toà nhà DMT bao gồm\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 11,8 / m2",484,"484 Đ. 2 Tháng 9, Hoà Cường Nam, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-dmt/,False
Văn phòng làm việc 288m2 cho thuê tại ĐẠI DƯƠNG KÍNH Quận Cẩm Lệ,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ ĐẠI DƯƠNG KÍNH 🌟\n\n📍 Địa chỉ: Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng\n📐 Diện tích cho thuê: 288 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ ĐẠI DƯƠNG KÍNH\n🔹 1. Mô tả văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Toà nhà văn phòng cho thuê quận Cẩm Lệ – Toà nhà ĐẠI DƯƠNG KÍNH nằm trên đường Nguyễn Hữu Thọ – tuyến đường huyết mạch phía Nam của thành phố Đà Nẵng.\n- Được hoàn thành và đi vào hoạt động vào năm 2016, tòa nhà ĐẠI DƯƠNG KÍNH là một trong những tòa nhà văn phòng có giá thuê tương đối tốt tại thị trường văn phòng cho thuê ở Đà Nẵng.\n- Với thiết kế 6 tầng, 1 thang máy, lại nằm ở vị trí phía Nam thành phố, tòa nhà ĐẠI DƯƠNG KÍNH là địa điểm thích hợp cho các đơn vị Bất Động Sản kinh doanh dự án ở Hòa Xuân đặt trụ sở làm việc.\n🔹 2. Kết cấu văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Diện tích mỗi sàn: 500 m2\n- Diện tích cho thuê: 288 m2\n- Khu vực giữ xe: Tầng hầm\n- Số thang máy: 1 thang\nTòa nhà Đại Dương Kính\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà ĐẠI DƯƠNG KÍNH\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",288,"Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-dai-duong-kinh/,False
"Cho thuê văn phòng trống 300m2 cực đẹp ở tòa nhà ĐẠI DƯƠNG KÍNH, Cẩm Lệ",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ ĐẠI DƯƠNG KÍNH 🌟\n\n📍 Địa chỉ: Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng\n📐 Diện tích cho thuê: 300 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ ĐẠI DƯƠNG KÍNH\n🔹 1. Mô tả văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Toà nhà văn phòng cho thuê quận Cẩm Lệ – Toà nhà ĐẠI DƯƠNG KÍNH nằm trên đường Nguyễn Hữu Thọ – tuyến đường huyết mạch phía Nam của thành phố Đà Nẵng.\n- Được hoàn thành và đi vào hoạt động vào năm 2016, tòa nhà ĐẠI DƯƠNG KÍNH là một trong những tòa nhà văn phòng có giá thuê tương đối tốt tại thị trường văn phòng cho thuê ở Đà Nẵng.\n- Với thiết kế 6 tầng, 1 thang máy, lại nằm ở vị trí phía Nam thành phố, tòa nhà ĐẠI DƯƠNG KÍNH là địa điểm thích hợp cho các đơn vị Bất Động Sản kinh doanh dự án ở Hòa Xuân đặt trụ sở làm việc.\n🔹 2. Kết cấu văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Diện tích mỗi sàn: 500 m2\n- Diện tích cho thuê: 288 m2\n- Khu vực giữ xe: Tầng hầm\n- Số thang máy: 1 thang\nTòa nhà Đại Dương Kính\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà ĐẠI DƯƠNG KÍNH\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",300,"Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-dai-duong-kinh/,False
Cho thuê sàn văn phòng 9815m2 ở ĐẠI DƯƠNG KÍNH - Q. Cẩm Lệ,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ ĐẠI DƯƠNG KÍNH 🌟\n\n📍 Địa chỉ: Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng\n📐 Diện tích cho thuê: 9815 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ ĐẠI DƯƠNG KÍNH\n🔹 1. Mô tả văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Toà nhà văn phòng cho thuê quận Cẩm Lệ – Toà nhà ĐẠI DƯƠNG KÍNH nằm trên đường Nguyễn Hữu Thọ – tuyến đường huyết mạch phía Nam của thành phố Đà Nẵng.\n- Được hoàn thành và đi vào hoạt động vào năm 2016, tòa nhà ĐẠI DƯƠNG KÍNH là một trong những tòa nhà văn phòng có giá thuê tương đối tốt tại thị trường văn phòng cho thuê ở Đà Nẵng.\n- Với thiết kế 6 tầng, 1 thang máy, lại nằm ở vị trí phía Nam thành phố, tòa nhà ĐẠI DƯƠNG KÍNH là địa điểm thích hợp cho các đơn vị Bất Động Sản kinh doanh dự án ở Hòa Xuân đặt trụ sở làm việc.\n🔹 2. Kết cấu văn phòng cho thuê quận Cẩm Lệ Toà nhà ĐẠI DƯƠNG KÍNH\n- Diện tích mỗi sàn: 500 m2\n- Diện tích cho thuê: 288 m2\n- Khu vực giữ xe: Tầng hầm\n- Số thang máy: 1 thang\nTòa nhà Đại Dương Kính\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà ĐẠI DƯƠNG KÍNH\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",9815,"Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-dai-duong-kinh/,False
"Văn phòng cho thuê 5502m2 tại tòa nhà văn phòng TRẦN THỊ LÝ, Ngũ Hành Sơn",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ VĂN PHÒNG TRẦN THỊ LÝ 🌟\n\n📍 Địa chỉ: Ngũ Hành Sơn, Ngũ Hành Sơn, Đà Nẵng\n📐 Diện tích cho thuê: 5502 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ VĂN PHÒNG TRẦN THỊ LÝ\n“Toà nhà văn phòng cho thuê gần cầu Trần Thị Lý”\n🔹 1. Mô tả văn phòng cho thuê quận Ngũ Hành Sơn – toà nhà văn phòng TRẦN THỊ LÝ\n- Toà nhà văn phòng cho thuê quận Ngũ Hành Sơn – Toà nhà văn phòng TRẦN THỊ LÝ nằm tại tuyến đường Ngũ Hành Sơn. Mặc dù toà nhà không nằm ở mặt tiền của tuyến đường, tuy nhiên, vị trí toà nhà lại nằm ở kiệt lớn với 2 làn ô tô cực kỳ thuận tiện cho việc di chuyển. Toà nhà văn phòng TRẦN THỊ LÝ nằm gần cầu Trần Thị Lý, quận Ngũ Hành Sơn, thành phố Đà Nẵng.\n- Toà nhà văn phòng TRẦN THỊ LÝ gồm 4 tầng, 1 tầng bán hầm và 1 tầng thượng, tòa nhà có thiết kế 1 thang máy để đảm bảo việc đi lại của khách hàng trong tòa nhà được thuận tiện hơn. Mỗi tầng tại tòa nhà được chia các phòng với diện tích từ 30 – 60 m2, phù hợp cho các công ty với số lượng nhân sự không quá nhiều. Bên cạnh đó, toà nhà cũng dùng khá nhiều diện tích để làm tiện ích cho toà nhà như khu vực Pantry hoàn toàn miễn phí, hành lang rộng, thoải mái…\n🔹 2. Kết cấu văn phòng cho thuê quận Ngũ Hành Sơn – toà nhà văn phòng TRẦN THỊ LÝ\n- Kết cấu toà nhà: 4 tầng và 1 tầng thượng và 1 tầng bán hầm\n- Diện tích sàn: khoảng 250m2\n- Diện tích sàn sử dụng văn phòng: ~200m2\n- Khu vực đỗ xe: Tầng bán hầm + Bãi xe bên cạnh toà nhà\n- Số thang máy: 1 thang\nToà nhà văn phòng TRẦN THỊ LÝ\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",5502,"Ngũ Hành Sơn, Ngũ Hành Sơn, Đà Nẵng",Ngũ Hành Sơn,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-van-phong-tran-thi-ly/,False
Văn phòng làm việc 75m2 cho thuê tại 319 Miền Trung Quận Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ 319 MIỀN TRUNG 🌟\n\n📍 Địa chỉ: Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam\n📐 Diện tích cho thuê: 75 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 6,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ 319 – Bộ Quốc Phòng\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà 319 – Bộ Quốc Phòng nằm ở đường Duy Tân, khu vực gần sân bay Quốc tế Đà Nẵng, tuy nhiên toà nhà không có bị ảnh hưởng bởi tiếng ồn từ máy bay. Khu vực kết nối 3 quận Hải Châu – Thanh Khê – Cẩm Lệ, dễ dàng di chuyển đến bất kì địa điểm nào trên địa bàn trung tâm Thành Phố Đà Nẵng\n- Là tòa nhà văn phòng cho thuê chủ yếu được xây dựng để phục vụ làm trụ sở chính của công ty chủ quản là Tổng công ty 319 Miền Trung – Bộ Quốc Phòng, các tầng còn trống được khai thác cho thuê. Với mục đích ban đầu như vậy nên toà nhà được xây rất chắc chắn và chất lượng tốt, một phần vì công ty 319 là công ty xây dựng công trình, xây lắp cầu đường có tiếng tăm.\n- Toà nhà muốn tạo ra không gian làm việc với mức giá tốt cho các đơn vị thuê nên gần như chi phí của toà nhà văn phòng giá rẻ nhất khu vực này.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Diện tích mỗi sàn: 400 m2\n- Diện tích cho thuê: Khoảng 250 m2 mỗi sàn\n- Khu vực giữ xe: Bãi xe riêng của toà nhà\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà 319 – Bộ Quốc Phòng\n- Tiền thuê văn phòng: 6.2 USD /m2/tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 6,0 / m2",75,"Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-319/,False
"Văn phòng cho thuê 90m2 tại tòa nhà 319 Miền Trung, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ 319 MIỀN TRUNG 🌟\n\n📍 Địa chỉ: Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam\n📐 Diện tích cho thuê: 90 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 6,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ 319 – Bộ Quốc Phòng\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà 319 – Bộ Quốc Phòng nằm ở đường Duy Tân, khu vực gần sân bay Quốc tế Đà Nẵng, tuy nhiên toà nhà không có bị ảnh hưởng bởi tiếng ồn từ máy bay. Khu vực kết nối 3 quận Hải Châu – Thanh Khê – Cẩm Lệ, dễ dàng di chuyển đến bất kì địa điểm nào trên địa bàn trung tâm Thành Phố Đà Nẵng\n- Là tòa nhà văn phòng cho thuê chủ yếu được xây dựng để phục vụ làm trụ sở chính của công ty chủ quản là Tổng công ty 319 Miền Trung – Bộ Quốc Phòng, các tầng còn trống được khai thác cho thuê. Với mục đích ban đầu như vậy nên toà nhà được xây rất chắc chắn và chất lượng tốt, một phần vì công ty 319 là công ty xây dựng công trình, xây lắp cầu đường có tiếng tăm.\n- Toà nhà muốn tạo ra không gian làm việc với mức giá tốt cho các đơn vị thuê nên gần như chi phí của toà nhà văn phòng giá rẻ nhất khu vực này.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Diện tích mỗi sàn: 400 m2\n- Diện tích cho thuê: Khoảng 250 m2 mỗi sàn\n- Khu vực giữ xe: Bãi xe riêng của toà nhà\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà 319 – Bộ Quốc Phòng\n- Tiền thuê văn phòng: 6.2 USD /m2/tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 6,0 / m2",90,"Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-319/,False
"Cho thuê văn phòng trống 550000m2 cực đẹp ở tòa nhà 319 Miền Trung, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ 319 MIỀN TRUNG 🌟\n\n📍 Địa chỉ: Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam\n📐 Diện tích cho thuê: 550000 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 6,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ 319 – Bộ Quốc Phòng\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà 319 – Bộ Quốc Phòng nằm ở đường Duy Tân, khu vực gần sân bay Quốc tế Đà Nẵng, tuy nhiên toà nhà không có bị ảnh hưởng bởi tiếng ồn từ máy bay. Khu vực kết nối 3 quận Hải Châu – Thanh Khê – Cẩm Lệ, dễ dàng di chuyển đến bất kì địa điểm nào trên địa bàn trung tâm Thành Phố Đà Nẵng\n- Là tòa nhà văn phòng cho thuê chủ yếu được xây dựng để phục vụ làm trụ sở chính của công ty chủ quản là Tổng công ty 319 Miền Trung – Bộ Quốc Phòng, các tầng còn trống được khai thác cho thuê. Với mục đích ban đầu như vậy nên toà nhà được xây rất chắc chắn và chất lượng tốt, một phần vì công ty 319 là công ty xây dựng công trình, xây lắp cầu đường có tiếng tăm.\n- Toà nhà muốn tạo ra không gian làm việc với mức giá tốt cho các đơn vị thuê nên gần như chi phí của toà nhà văn phòng giá rẻ nhất khu vực này.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu Toà nhà 319 – Bộ Quốc Phòng\n- Diện tích mỗi sàn: 400 m2\n- Diện tích cho thuê: Khoảng 250 m2 mỗi sàn\n- Khu vực giữ xe: Bãi xe riêng của toà nhà\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà 319 – Bộ Quốc Phòng\n- Tiền thuê văn phòng: 6.2 USD /m2/tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 6,0 / m2",550000,"Duy Tân, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Việt Nam",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-319/,False
"Văn phòng cho thuê 90m2 tại tòa nhà SAPPHIRE PLAZA, Thanh Khê",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ SAPPHIRE PLAZA 🌟\n\n📍 Địa chỉ: Ông Ích Khiêm, Thanh Khê, Đà Nẵng\n📐 Diện tích cho thuê: 90 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 8,8 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ SAPPHIRE PLAZA\n“Tòa nhà văn phòng giá rẻ duy nhất nằm trên đường Ông Ích Khiêm”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Toà nhà văn phòng cho thuê tại Đà Nẵng – Toà nhà SAPPHIRE PLAZA nằm ở góc 2 mặt tiền tuyến đường Ông Ích Khiêm và Lê Duẩn, là một trong những tòa nhà cho thuê văn phòng hiếm hoi trên tuyến đường Ông Ích Khiêm.\n- Vị trí Tòa nhà SAPPHIRE PLAZA tương đối tốt khi chỉ cách cầu sông Hàn 900m, cách ga Đà Nẵng chỉ 500 m và cách sân bay chưa đến 10 phút di chuyển bằng xe máy.\n- Với thiết kế 8 tầng, diện tích sử dụng mỗi tầng tương đương 115 m2, được phân chia với các diện tích linh hoạt, Tòa nhà SAPPHIRE PLAZA đáp ứng được nhu cầu văn phòng cho các doanh nghiệp vừa và nhỏ.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Số tầng toà nhà : 08 tầng\n- Diện tích sàn: 200 m2\n- Khu vực để xe: Tầng hầm\n- Số thang máy: 1 thang\nToà nhà SAPPHIRE PLAZA\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 8,8 / m2",90,"Ông Ích Khiêm, Thanh Khê, Đà Nẵng",Thanh Khê,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-sapphire-plaza/,False
Cho thuê sàn văn phòng 150m2 ở SAPPHIRE PLAZA - Q. Thanh Khê,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ SAPPHIRE PLAZA 🌟\n\n📍 Địa chỉ: Ông Ích Khiêm, Thanh Khê, Đà Nẵng\n📐 Diện tích cho thuê: 150 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 8,8 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ SAPPHIRE PLAZA\n“Tòa nhà văn phòng giá rẻ duy nhất nằm trên đường Ông Ích Khiêm”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Toà nhà văn phòng cho thuê tại Đà Nẵng – Toà nhà SAPPHIRE PLAZA nằm ở góc 2 mặt tiền tuyến đường Ông Ích Khiêm và Lê Duẩn, là một trong những tòa nhà cho thuê văn phòng hiếm hoi trên tuyến đường Ông Ích Khiêm.\n- Vị trí Tòa nhà SAPPHIRE PLAZA tương đối tốt khi chỉ cách cầu sông Hàn 900m, cách ga Đà Nẵng chỉ 500 m và cách sân bay chưa đến 10 phút di chuyển bằng xe máy.\n- Với thiết kế 8 tầng, diện tích sử dụng mỗi tầng tương đương 115 m2, được phân chia với các diện tích linh hoạt, Tòa nhà SAPPHIRE PLAZA đáp ứng được nhu cầu văn phòng cho các doanh nghiệp vừa và nhỏ.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Số tầng toà nhà : 08 tầng\n- Diện tích sàn: 200 m2\n- Khu vực để xe: Tầng hầm\n- Số thang máy: 1 thang\nToà nhà SAPPHIRE PLAZA\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 8,8 / m2",150,"Ông Ích Khiêm, Thanh Khê, Đà Nẵng",Thanh Khê,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-sapphire-plaza/,False
"Cho thuê văn phòng trống 9567m2 cực đẹp ở tòa nhà SAPPHIRE PLAZA, Thanh Khê",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ SAPPHIRE PLAZA 🌟\n\n📍 Địa chỉ: Ông Ích Khiêm, Thanh Khê, Đà Nẵng\n📐 Diện tích cho thuê: 9567 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 8,8 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ SAPPHIRE PLAZA\n“Tòa nhà văn phòng giá rẻ duy nhất nằm trên đường Ông Ích Khiêm”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Toà nhà văn phòng cho thuê tại Đà Nẵng – Toà nhà SAPPHIRE PLAZA nằm ở góc 2 mặt tiền tuyến đường Ông Ích Khiêm và Lê Duẩn, là một trong những tòa nhà cho thuê văn phòng hiếm hoi trên tuyến đường Ông Ích Khiêm.\n- Vị trí Tòa nhà SAPPHIRE PLAZA tương đối tốt khi chỉ cách cầu sông Hàn 900m, cách ga Đà Nẵng chỉ 500 m và cách sân bay chưa đến 10 phút di chuyển bằng xe máy.\n- Với thiết kế 8 tầng, diện tích sử dụng mỗi tầng tương đương 115 m2, được phân chia với các diện tích linh hoạt, Tòa nhà SAPPHIRE PLAZA đáp ứng được nhu cầu văn phòng cho các doanh nghiệp vừa và nhỏ.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà SAPPHIRE PLAZA\n- Số tầng toà nhà : 08 tầng\n- Diện tích sàn: 200 m2\n- Khu vực để xe: Tầng hầm\n- Số thang máy: 1 thang\nToà nhà SAPPHIRE PLAZA\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 8,8 / m2",9567,"Ông Ích Khiêm, Thanh Khê, Đà Nẵng",Thanh Khê,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-sapphire-plaza/,False
